,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,caption,ner_gender,ner_articleType,ner_color,ner_brand,ner_product_attributes,gender_match,articleType_match,color_match
20715,58934,men,Accessories,Watches,watches,black,Winter,2016.0,Casual,Tommy Hilfiger Men Black Dial Watch TH1790770-D,men,watch,black,tommy hilfiger,dial,True,False,True
20716,37899,men,Apparel,Topwear,tshirts,blue,Summer,2013.0,Casual,Proline Men Blue Polo T-shirt,men,shirt,blue,proline,polo t -,True,False,True
20717,57140,women,Apparel,Bottomwear,trousers,brown,Summer,2012.0,Casual,Elle Women Brown Trousers,women,,brown,elle,trouser,True,False,True
20718,13002,women,Footwear,Shoes,heels,red,Winter,2012.0,Casual,Inc 5 Women Casual Red Flats,women,,red,inc,flat,True,False,True
20719,30280,men,Accessories,Eyewear,sunglasses,white,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,men,sunglass,,speedo,sheet,True,False,False
20720,43772,women,Accessories,Jewellery,earrings,blue,Winter,2012.0,Casual,Royal Diadem Blue Earrings,,earring,blue,royal diadem,,False,False,True
20721,49248,men,Accessories,Headwear,caps,black,Fall,2012.0,Casual,Arrow Men Black Cap,men,cap,black,arrow,,True,False,True
20722,31352,men,Apparel,Bottomwear,jeans,navy blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans,men,jean,navy blue,locomotive,,True,False,True
20723,3587,unisex,Footwear,Shoes,casual shoes,red,Fall,2013.0,Casual,Converse Unisex Red Casual Shoes,unisex,casual shoe,red,converse,,True,False,True
20724,55617,men,Footwear,Shoes,casual shoes,brown,Summer,2012.0,Casual,Numero Uno Men Brown Shoes,men,,brown,numero uno,,True,False,True
20725,9881,men,Apparel,Topwear,shirts,black,Fall,2011.0,Casual,Indigo Nation Men Club Poplin Black Shirts,men,shirt,black,indigo nation,club poplin,True,False,True
20726,22745,women,Apparel,Topwear,kurtas,blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,women,kurta,blue,biba,print,True,False,True
20727,7127,men,Apparel,Topwear,tshirts,orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt,men,shirt,orange,urban yoga,,True,False,True
20728,2667,women,Accessories,Bags,handbags,black,Winter,2015.0,Casual,Murcia Women Black Hand Bag,women,,black,murcia,hand,True,False,True
20729,43540,men,Free Items,Free Gifts,free gifts,white,Winter,2016.0,Casual,Timex Men White Dial Watch,men,watch,white,timex,dial,True,False,True
20730,28871,women,Apparel,Topwear,kurtas,turquoise blue,Summer,2012.0,Ethnic,BIBA Women Printed Turquoise Blue Kurta,women,kurta,turquoise,biba,,True,False,False
20731,13230,men,Apparel,Bottomwear,shorts,blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,,short,blue,palm tree,kid boys wash,False,False,True
20732,27005,women,Apparel,Bottomwear,jeans,black,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings,women,,black,,jealous,True,False,True
20733,55425,women,Personal Care,Lips,lipstick,pink,Spring,2017.0,Casual,Revlon Moisture Stay Nutty Lipstick 32,,lipstick,,revlon,moisture stay nutty,False,True,False
20734,31160,girls,Apparel,Topwear,tops,white,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,girls,,white,gini jony,print,True,False,True
20735,50157,women,Footwear,Shoes,heels,silver,Winter,2012.0,Casual,Rocia Women Silver Toned Heels,women,heel,silver,rocia,tone,True,False,True
20736,17690,men,Footwear,Shoes,casual shoes,grey,Fall,2011.0,Casual,Vans Men Chukka Low Grey Casual Shoes,men,casual shoe,grey,van,,True,False,True
20737,48994,women,Accessories,Jewellery,ring,silver,Summer,2012.0,Casual,Lucera Women Silver Ring,women,ring,silver,lucera,,True,True,True
20738,34412,men,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,men,shirt,black,myntra,print t -,True,False,True
20739,27839,men,Accessories,Belts,belts,navy blue,Summer,2013.0,Casual,Bulchee Men Navy Blue Leather Belt,men,belt,navy blue,bulchee,leather,True,False,True
20740,46032,women,Accessories,Jewellery,jewellery set,gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set,women,,gold,estelle,earring pendant,True,False,True
20741,7315,women,Apparel,Topwear,tops,white,Summer,2011.0,Ethnic,UCB Women Sleeveless Cowl Neck White Top,women,,white,,,True,False,True
20742,22577,men,Apparel,Topwear,shirts,red,Fall,2011.0,Casual,Highlander Men Red Check Shirt,men,shirt,red,highlander,check,True,False,True
20743,49846,men,Accessories,Watches,watches,black,Winter,2016.0,Casual,Q&Q Men Black Dial Analog Watch,men,watch,black,q q,dial analog,True,False,True
20744,16742,women,Accessories,Bags,clutches,white,Winter,2015.0,Casual,Spice Art Women Beads White Clutch,women,clutch,white,spice art,bead,True,False,True
20745,4590,unisex,Accessories,Bags,backpacks,red,Winter,2015.0,Casual,Wildcraft Unisex Red Backpack,unisex,backpack,red,wildcraft,,True,False,True
20746,36345,men,Accessories,Ties,ties,grey,Summer,2012.0,Formal,Reid & Taylor Men Grey Tie,men,tie,grey,reid taylor,,True,False,True
20747,44765,men,Footwear,Shoes,casual shoes,black,Summer,2012.0,Casual,Globalite Men Black Eclipse Shoes,men,,black,globalite,eclipse,True,False,True
20748,5442,women,Apparel,Topwear,tshirts,blue,Summer,2011.0,Casual,Nike Women's Striped Polo Blue T-shirt,women,shirt,blue,nike,,True,False,True
20749,37297,men,Accessories,Watches,watches,black,Winter,2016.0,Casual,Casio Enticer Men Black Analogue Watches (A504) MTD-1066B-1A2VDF,men,watch,black,casio enticer,,True,False,True
20750,20220,men,Apparel,Topwear,sweaters,navy blue,Fall,2011.0,Casual,Wrangler Men Rib Navy Sweater,men,sweater,,wrangl,rib,True,False,False
20751,14015,men,Apparel,Topwear,tshirts,white,Fall,2011.0,Sports,Nike Men Solid Off-White Polo Jerseys,men,,white,nike,,True,False,True
20752,11567,women,Apparel,Topwear,kurtas,purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,women,kurta,purple,,,True,False,True
20753,25752,men,Accessories,Belts,belts,mustard,Winter,2015.0,Casual,Lino Perros Men Canvas Mustard Belt,men,belt,,lino perros,canvas mustard,True,False,False
20754,24680,women,Accessories,Belts,belts,brown,Winter,2016.0,Casual,Fastrack Women Brown Belt,women,belt,brown,fastrack,,True,False,True
20755,57372,women,Apparel,Innerwear,briefs,pink,Winter,2015.0,Casual,Amante Women Pink Seamless Briefs PCSN02,women,brief,pink,amante,seamless,True,False,True
20756,33637,men,Free Items,Free Gifts,free gifts,white,Winter,2016.0,Casual,Timex Men White Dial Watch,men,watch,white,timex,dial,True,False,True
20757,55041,women,Personal Care,Lips,lipstick,red,Spring,2017.0,Casual,Lakme Absolute Matte Red Hot Lipstick 43,,lipstick,red,lakme,,False,True,True
20758,12786,women,Apparel,Topwear,kurtas,green,Fall,2011.0,Ethnic,Mother Earth Women Renu Green Kurtas,women,kurta,green,mother earth,renu,True,False,True
20759,35998,boys,Apparel,Topwear,tshirts,white,Summer,2012.0,Casual,Ben 10 Boys Crew White T-shirt,boys,shirt,white,ben,,True,False,True
20760,8739,men,Apparel,Topwear,shirts,green,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Green Shirts,men,shirt,green,indigo nation,check,True,False,True
20761,2203,men,Apparel,Topwear,tshirts,blue,Fall,2010.0,Sports,Adidas Men Blue Polo T-shirt,men,shirt,blue,adida,polo t -,True,False,True
20762,43124,women,Personal Care,Fragrance,perfume and body mist,pink,Spring,2017.0,Casual,GUESS Women Eau De Parfum 75ml,women,,,guess,eau de parfum ml,True,False,False
20763,13654,men,Footwear,Shoes,casual shoes,black,Fall,2011.0,Casual,ADIDAS Black Speed Boat Casual Shoe,,casual shoe,black,adida,speed boat,False,False,True
20764,27461,women,Apparel,Innerwear,bra,nude,Fall,2015.0,Casual,Jockey Nude-Coloured Balconette Bra 1718,,bra,nude,jockey,- coloured balconette,False,True,True
20765,7771,unisex,Footwear,Sandal,sandals,black,Summer,2012.0,Casual,Converse Unisex As Chucks Black Floater,unisex,,black,converse,,True,False,True
20766,22113,women,Footwear,Shoes,sports shoes,white,Fall,2011.0,Sports,Reebok Women Fusion Runner White Sports Shoes,women,sport shoe,white,reebok,fusion runner,True,False,True
20767,16326,men,Apparel,Topwear,shirts,pink,Fall,2011.0,Casual,Peter England Men Stripes Pink Shirt,men,shirt,pink,peter england,stripe,True,False,True
20768,50533,men,Apparel,Innerwear,briefs,grey,Summer,2016.0,Casual,Chromozome Men Charcoal Briefs,men,brief,charcoal,chromozome,,True,False,False
20769,28429,women,Accessories,Watches,watches,copper,Winter,2016.0,Casual,DKNY Women Copper-Toned Chronograph Watch NY8364,women,watch,copper,dkny,- tone chronograph,True,False,True
20770,43918,women,Apparel,Bottomwear,trousers,yellow,Summer,2012.0,Casual,Femella Women Yellow Trousers,women,,yellow,femella,trouser,True,False,True
20771,34076,women,Footwear,Shoes,flats,white,Fall,2012.0,Casual,Clarks Women White Leather Ballerinas,women,,white,clark,leather ballerina,True,False,True
20772,47584,women,Footwear,Shoes,flats,brown,Winter,2012.0,Casual,Portia Women Silver Flats,women,flat,silver,portia,,True,False,False
20773,5026,women,Apparel,Innerwear,bra,purple,Summer,2011.0,Sports,ADIDAS Women Short Purple Sports Bra,women,bra,purple,adida,,True,True,True
20774,21796,men,Accessories,Belts,belts,black,Fall,2011.0,Casual,Fossil Men Myles Black Belt,men,belt,black,fossil,myle,True,False,True
20775,36721,boys,Apparel,Topwear,tshirts,navy blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt,boys,t - shirt,,gini jony,print dark,True,False,False
20776,57716,women,Personal Care,Lips,lip gloss,red,Spring,2017.0,,Lotus Herbals Seduction Strawberry Punch Lip Gloss 41,,lip glos,,lotus,seduction strawberry punch,False,False,False
20777,33253,boys,Apparel,Topwear,tshirts,yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-shirt,boys,t - shirt,yellow,gini jony,print,True,False,True
20778,32381,women,Apparel,Topwear,tops,lavender,Summer,2012.0,Casual,Arrow Woman Lavender Top,woman,,lavender,arrow,,False,False,True
20779,39769,men,Apparel,Topwear,shirts,green,Summer,2012.0,Casual,Peter England Men Green Casual Shirt,men,shirt,green,peter england,,True,False,True
20780,41673,women,Footwear,Shoes,heels,gold,Winter,2012.0,Casual,Catwalk Women Gold Heels,women,heel,gold,catwalk,,True,False,True
20781,11103,men,Apparel,Topwear,shirts,blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirts,men,shirt,blue,indigo nation,stripe,True,False,True
20782,25336,women,Accessories,Watches,watches,pink,Winter,2016.0,Casual,CASIO SHEEN Women Pink Dial Watch SH169 SHN-3017D-4A2DR,women,watch,pink,casio sheen,,True,False,True
20783,20476,women,Accessories,Wallets,wallets,beige,Winter,2015.0,Casual,Baggit Women Aer Jhuti Beige Wallet,women,wallet,beige,baggit,aer jhuti,True,False,True
20784,14643,men,Apparel,Topwear,shirts,white,Fall,2011.0,Casual,Probase Men Classic White White Shirts,men,shirt,white,probase,,True,False,True
20785,44133,women,Personal Care,Fragrance,perfume and body mist,silver,Spring,2017.0,Casual,DKNY Women Perfume,women,,,dkny,,True,False,False
20786,5214,boys,Apparel,Topwear,tshirts,white,Summer,2011.0,Casual,Disney Kids Boy's White Mickey Abhoy Red Set of 2 Kidswear,boy,,white red,disney,,False,False,False
20787,36513,men,Accessories,Belts,belts,black,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Belt,men,belt,black,,,True,False,True
20788,25938,women,Accessories,Scarves,scarves,green,Summer,2012.0,Casual,Femella Women Green Scarf,women,scarf,green,femella,,True,False,True
20789,15791,men,Apparel,Innerwear,briefs,charcoal,Summer,2016.0,Casual,Facit Men Charcoal Comfort Briefs,men,brief,charcoal,facit,comfort,True,False,True
20790,52056,men,Apparel,Topwear,tshirts,purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt,men,shirt,purple,myntra,t -,True,False,True
20791,40593,women,Apparel,Topwear,kurtis,green,Summer,2012.0,Ethnic,Aurelia Women Green Kurti,women,,green,aurelia,kurti,True,False,True
20792,33061,men,Apparel,Topwear,shirts,red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt,men,shirt,red,u s,,True,False,True
20793,38489,women,Accessories,Belts,belts,yellow,Summer,2012.0,Casual,Baggit Women Yellow Baaz Moly Belt,women,belt,yellow,baggit,baaz moly,True,False,True
20794,57524,men,Footwear,Shoes,casual shoes,black,Fall,2012.0,Casual,Provogue Men Black Casual Shoes,men,casual shoe,black,provogue,,True,False,True
20795,11331,men,Apparel,Bottomwear,jeans,blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,men,,blue,,,True,False,True
20796,25104,women,Accessories,Belts,belts,brown,Winter,2015.0,Casual,Lino Perros Women Brown Belts,women,belt,brown,lino perros,,True,False,True
20797,41441,men,Footwear,Shoes,sports shoes,black,Summer,2012.0,Sports,Lee Cooper Men Black Sports Shoes,men,sport shoe,black,lee cooper,,True,False,True
20798,16928,men,Apparel,Topwear,sweaters,black,Fall,2011.0,Casual,Spykar Men Solid Black Sweater,men,sweater,black,spykar,solid,True,False,True
20799,26781,men,Personal Care,Fragrance,deodorant,blue,Spring,2017.0,Casual,Reebok Men Pack of 3 Deos,men,,,reebok,pack deo,True,False,False
20800,55273,women,Personal Care,Makeup,concealer,skin,Spring,2017.0,Casual,Lakme Absolute White Intense Medium to Dark Concealer,,concealer,,lakme,absolute white intense medium dark,False,True,False
20801,13466,men,Apparel,Topwear,tshirts,blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts,men,,blue,,,True,False,True
20802,27653,men,Apparel,Topwear,tshirts,white,Spring,2013.0,Casual,Music Men Printed White T-shirt,men,shirt,white,music,,True,False,True
20803,2031,men,Apparel,Topwear,jackets,black,Fall,2010.0,Sports,ADIDAS Men Collared Track Jacket,men,jacket,,adida,collar track,True,False,False
20804,43316,women,Apparel,Topwear,tops,navy blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Top,women,,navy blue,,united color benetton,True,False,True
20805,22321,women,Apparel,Topwear,tshirts,white,Fall,2011.0,Casual,Wildcraft Women Solid White Tshirt,women,,white,wildcraft,,True,False,True
20806,16114,men,Footwear,Sandal,sandals,black,Fall,2011.0,Casual,Numero Uno Men Casual Black Slipper,men,,black,numero uno,slipper,True,False,True
20807,7543,men,Apparel,Topwear,tshirts,black,Summer,2011.0,Sports,Nike Men's Purple Polo T-shirt,men,shirt,purple,nike,,True,False,False
20808,19960,men,Apparel,Topwear,sweaters,green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Sweater,men,sweater,green,,,True,False,True
20809,6491,men,Footwear,Shoes,casual shoes,brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,men,,brown,red tape,,True,False,True
20810,34244,men,Apparel,Topwear,tshirts,yellow,Summer,2012.0,Casual,Proline Men Yellow T-shirt with Printed Detail,men,,yellow,proline,t - shirt print detail,True,False,True
20811,50701,women,Apparel,Topwear,tops,pink,Fall,2012.0,Casual,Latin Quarters Women Pink Top,women,,pink,latin quarter,,True,False,True
20812,35336,women,Accessories,Jewellery,pendant,silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Pendant,women,pendant,silver,fabindia,ananya,True,True,True
20813,29769,men,Apparel,Topwear,shirts,red,Summer,2012.0,Casual,Wrangler Men American Flag Red Shirt,men,shirt,red,wrangl,american flag,True,False,True
20814,22381,men,Apparel,Topwear,shirts,white,Fall,2011.0,Casual,Mark Taylor Men Blue Striped White Shirt,men,shirt,white,mark taylor,blue stripe,True,False,True
20815,51673,men,Accessories,Eyewear,sunglasses,silver,Winter,2016.0,Casual,Louis Philippe Men Black Sunglasses,men,sunglass,black,louis philippe,,True,False,False
20816,17066,women,Accessories,Belts,belts,black,Winter,2015.0,Casual,Lino Perros Women Flower Print Black Belt,women,belt,black,lino perros,flower print,True,False,True
20817,23253,men,Footwear,Shoes,formal shoes,black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe,men,,black,arrow,,True,False,True
20818,6431,unisex,Footwear,Shoes,casual shoes,navy blue,Summer,2011.0,Casual,Lotto Unisex Canvas Dark Navy Shoe,unisex,,,lotto,canvas dark,True,False,False
20819,18812,men,Accessories,Belts,belts,olive,Summer,2011.0,Casual,Peter England Men Casual Olive Belt,men,belt,olive,peter england,,True,False,True
20820,26721,men,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,Puma Men Fine Striped Black T-shirt,men,shirt,black,puma,,True,False,True
20821,12514,men,Footwear,Shoes,formal shoes,brown,Winter,2018.0,Formal,Red Tape Men Formal Brown Formal Shoes,men,formal shoe,brown,red tape,,True,False,True
20822,42264,men,Apparel,Bottomwear,jeans,blue,Summer,2012.0,Casual,John Players Men Blue Jeans,men,jean,blue,john players,,True,False,True
20823,16988,men,Footwear,Flip Flops,flip flops,black,Fall,2011.0,Casual,Puma Men Miami Black Slipper,men,,black,puma,,True,False,True
20824,30644,men,Apparel,Topwear,tshirts,navy blue,Summer,2012.0,Sports,Nike Men Jumbo Jumpman Polo Navy Blue T-shirt,men,t - shirt,navy blue,nike,jumbo jumpman polo,True,False,True
20825,2091,men,Apparel,Topwear,tshirts,maroon,Fall,2010.0,Sports,ADIDAS Mens ESS 3S Polo T-shirt,men,shirt,,adida,,True,False,False
20826,9479,men,Apparel,Topwear,shirts,green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts,men,shirt,green purple,john miller,white check,True,False,False
20827,24076,women,Footwear,Shoes,flats,orange,Winter,2015.0,Casual,Catwalk Women Orange Casual Shoes,women,casual shoe,orange,catwalk,,True,False,True
20828,10243,women,Accessories,Bags,handbags,red,Winter,2015.0,Casual,Murcia Women Emma Red Handbags,women,handbag,red,murcia,emma,True,False,True
20829,57584,women,Personal Care,Lips,lipstick,coffee brown,Spring,2017.0,Casual,Lotus Herbals Moistpetals Cappuccino Lipstick 183,,lipstick,,lotus,herbal moistpetal cappuccino,False,True,False
20830,40533,women,Accessories,Watches,watches,white,Winter,2016.0,Casual,Titan Women White Dial Watch,women,watch,white,titan,dial,True,False,True
20831,53918,women,Accessories,Bags,handbags,grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,women,handbag,grey,kiara,,True,False,True
20832,38429,women,Accessories,Wallets,wallets,brown,Summer,2012.0,Casual,Baggit Women Brown Wallet,women,wallet,brown,baggit,,True,False,True
20833,1614,men,Apparel,Topwear,tshirts,white,Fall,2010.0,Sports,Reebok T-shirt White Polo Tshirt,,shirt,white,reebok,,False,False,True
20834,32113,men,Apparel,Innerwear,briefs,red,Summer,2016.0,Casual,Playboy Men Rap Red Briefs,men,brief,red,playboy,rap,True,False,True
20835,56456,women,Personal Care,Nails,nail polish,silver,Spring,2017.0,Casual,Streetwear Silver Lining Nail Polish 17,,polish,silver,streetwear,lining,False,False,True
20836,11391,men,Apparel,Topwear,tshirts,black,Fall,2011.0,Casual,United Colors of Benetton Men Black Polo T-shirt,men,- shirt,black,united,,True,False,True
